trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_currency,bars_held,exit_reason,mae,mfe,long_pnl_pct,short_pnl_pct,entry_vwap,entry_rsi,entry_atr,entry_active_entry_price,entry_stop_level,entry_take_profit_level,entry_position,exit_vwap,exit_rsi,exit_atr,exit_active_entry_price,exit_stop_level,exit_take_profit_level,exit_position
221,Short,2025-01-29 09:00:00+00:00,2025-01-29 20:00:00+00:00,3129.28,3134.6,-0.0017000715819612822,-5.319999999999801,11,short_exit_signal,-0.002295567005050181,0.014386203766734829,0.0,-0.0017000715819612822,3126.1089205460676,47.677927049329384,30.662767527827103,3129.28,3175.274151291741,,short,3117.032099555405,52.794976796903136,41.00974940144068,,,,flat
222,Long,2025-01-31 05:00:00+00:00,2025-02-01 19:00:00+00:00,3243.85,3195.18,-0.015003776376836142,-48.669999999999916,38,long_exit_signal,-0.015003776376836142,0.05621714937497124,-0.015003776376836142,0.0,3243.9464516228695,54.0663925796273,30.113816942095973,3243.85,3198.679274586856,,long,3257.095849532377,34.772249985881245,33.007916910271035,,,,flat
223,Short,2025-02-03 20:00:00+00:00,2025-02-03 22:00:00+00:00,2702.7,2867.86,-0.06110926110926118,-165.1600000000002,2,short_exit_signal,-0.05758997998507609,0.0,0.0,-0.06110926110926118,2571.9995295253866,47.76544627961944,82.11889680413701,2702.7,2825.8783452062053,,short,2591.166598227365,61.45057582512719,86.68624265254674,,,,flat
224,Short,2025-02-05 06:00:00+00:00,2025-02-06 05:00:00+00:00,2743.7,2830.52,-0.03164340124649212,-86.82000000000042,23,short_exit_signal,-0.030672809236465426,0.008072071807269543,0.0,-0.03164340124649212,2740.8460393085275,49.61896699765044,60.075279680069315,2743.7,2833.8129195201036,,short,2800.940425980976,59.24800683631944,44.72803210785001,,,,flat
225,Short,2025-02-08 22:00:00+00:00,2025-02-09 03:00:00+00:00,2625.38,2677.16,-0.01972285916705374,-51.77999999999955,5,short_exit_signal,-0.019341391623959647,0.0,0.0,-0.01972285916705374,2623.7408258610067,46.19361274805336,26.392092801301864,2625.38,2664.968139201953,,short,2655.5616015203195,62.000750377558596,27.147496062789635,,,,flat
226,Long,2025-02-10 00:00:00+00:00,2025-02-10 01:00:00+00:00,2641.6,2573.21,-0.02588961235614773,-68.38999999999984,1,long_exit_signal,-0.02588961235614773,0.0,-0.02588961235614773,0.0,2641.6433333333334,51.301004949116944,36.55410487541704,2641.6,2586.7688426868745,,long,2607.3251731796163,40.23893813415993,40.143811670030104,,,,flat
227,Short,2025-02-12 10:00:00+00:00,2025-02-12 13:00:00+00:00,2617.83,2594.59,0.008877581813945046,23.239999999999757,3,short_exit_signal,-0.003498260386293195,0.008957099194863094,0.0,0.008877581813945046,2607.4279143890335,47.57818081457798,28.118258816180113,2617.83,2660.00738822427,,short,2608.2839899528185,41.71806321748791,32.9153952693687,,,,flat
228,Long,2025-02-13 09:00:00+00:00,2025-02-13 14:00:00+00:00,2682.1,2635.02,-0.017553409641698603,-47.07999999999982,5,long_exit_signal,-0.017553409641698603,0.0,-0.017553409641698603,0.0,2705.6058792461945,50.41304716278206,33.22174598379692,2682.1,2632.2673810243045,,long,2682.412618793191,39.54046334030707,31.937643897561106,,,,flat
229,Long,2025-02-13 21:00:00+00:00,2025-02-17 07:00:00+00:00,2665.6,2680.47,0.005578481392557011,14.869999999999967,82,long_exit_signal,-0.0021008403361344463,0.04021233493397358,0.005578481392557011,0.0,2668.919643660004,51.466867646752405,30.52886026572138,2665.6,2619.806709601418,,long,2669.928194365561,49.12481607180124,20.861869551878012,2680.47,2711.762804327817,,short
230,Short,2025-02-17 07:00:00+00:00,2025-02-17 08:00:00+00:00,2680.47,2713.91,-0.012475424086074494,-33.4400000000001,1,short_exit_signal,-0.012321705583457132,0.0,0.0,-0.012475424086074494,2669.928194365561,49.12481607180124,20.861869551878012,2680.47,2711.762804327817,,short,2676.982041396608,60.56992364081216,22.34816458388673,,,,flat
231,Long,2025-02-17 20:00:00+00:00,2025-02-18 05:00:00+00:00,2731.3,2676.32,-0.02012960861128399,-54.97999999999996,9,long_exit_signal,-0.02012960861128399,0.0161168674257679,-0.02012960861128399,0.0,2739.678206177845,52.564564261853725,32.42974743024384,2731.3,2682.6553788546344,,long,2710.5098720361498,41.366609372025046,31.366416342645874,,,,flat
232,Long,2025-02-19 15:00:00+00:00,2025-02-21 17:00:00+00:00,2695.59,2670.84,-0.00918166338352644,-24.750000000000036,50,long_exit_signal,-0.00918166338352644,0.051792001009055344,-0.00918166338352644,0.0,2699.543832553157,50.783949937038805,26.599000771651262,2695.59,2655.6914988425233,,long,2753.0240466279897,35.47695491423802,43.313268448170774,,,,flat
233,Short,2025-02-26 04:00:00+00:00,2025-03-02 22:00:00+00:00,2488.7,2537.39,-0.019564431229155854,-48.69000000000017,114,short_exit_signal,-0.019189009178723015,0.18234207013193093,0.0,-0.019564431229155854,2487.591760514459,49.84225580889553,39.14709524666039,2488.7,2547.4206428699904,,short,2354.5489758226945,83.41813344826946,50.761574168783206,,,,flat
234,Long,2025-03-03 07:00:00+00:00,2025-03-03 14:00:00+00:00,2385.85,2273.44,-0.047115283861097645,-112.40999999999981,7,long_exit_signal,-0.047115283861097645,0.0,-0.047115283861097645,0.0,2427.992309104311,50.56160223497086,46.247218237953014,2385.85,2316.4791726430703,,long,2381.0426726926567,35.69509991715299,45.779272368243284,,,,flat
235,Short,2025-03-04 20:00:00+00:00,2025-03-04 21:00:00+00:00,2138.16,2176.94,-0.01813708983425011,-38.78000000000021,1,short_exit_signal,-0.017813995792258952,0.0,0.0,-0.01813708983425011,2087.540641732256,49.789554537102354,53.01575731522178,2138.16,2217.6836359728327,,short,2092.499756838993,55.495509326414954,56.098203221277366,,,,flat
236,Long,2025-03-05 15:00:00+00:00,2025-03-07 00:00:00+00:00,2185.61,2116.38,-0.03167536751753519,-69.23000000000009,33,long_exit_signal,-0.03167536751753519,0.057933483100827576,-0.03167536751753519,0.0,2203.875849151812,50.87505326625835,36.887132649967256,2185.61,2130.2793010250493,,long,2147.86,28.41605608273808,37.85635432337908,,,,flat
237,Long,2025-03-09 03:00:00+00:00,2025-03-09 10:00:00+00:00,2184.82,2132.84,-0.023791433619245517,-51.98,7,long_exit_signal,-0.023791433619245517,0.0017301196437233823,-0.023791433619245517,0.0,2191.0536957231684,50.348816144616485,23.212150341390053,2184.82,2150.001774487915,,long,2172.7037978306626,32.944696137372475,21.501721331199366,,,,flat
238,Short,2025-03-10 13:00:00+00:00,2025-03-20 14:00:00+00:00,2082.79,2002.62,0.03849163861935201,80.17000000000017,241,short_exit_signal,0.0,0.1487579147086726,0.0,0.03849163861935201,2082.2940479514123,48.47479670233522,33.850994157253275,2082.79,2133.5664912358798,,short,2005.407670787382,50.34755454467575,20.36645863476352,2002.62,1972.0703120478547,,long
239,Long,2025-03-20 14:00:00+00:00,2025-03-20 15:00:00+00:00,2002.62,1971.06,-0.015759355244629458,-31.559999999999842,1,long_exit_signal,-0.015759355244629458,0.0,-0.015759355244629458,0.0,2005.407670787382,50.34755454467575,20.36645863476352,2002.62,1972.0703120478547,,long,2001.8143070337323,41.20009335047065,21.629568732280408,,,,flat
240,Short,2025-03-21 22:00:00+00:00,2025-03-22 04:00:00+00:00,1965.37,1988.04,-0.011534723741585484,-22.669999999999863,6,short_exit_signal,-0.011403191082674402,0.00028501483604004285,0.0,-0.011534723741585484,1965.1287504926456,45.874410430618994,15.00563430039469,1965.37,1987.878451450592,,short,1979.7387757558108,59.092396670896406,13.652158089403338,,,,flat
241,Short,2025-03-25 20:00:00+00:00,2025-04-05 05:00:00+00:00,2063.8,1809.14,0.12339373970345968,254.6600000000001,249,short_exit_signal,-0.0045340536368896345,0.17451555074979375,0.0,0.12339373970345968,2063.782954770149,49.73602484201542,17.313149809262438,2063.8,2089.769724713894,,short,1815.45229761946,50.04651258773747,17.47915631688426,1809.14,1782.9212655246738,,long
242,Long,2025-04-05 05:00:00+00:00,2025-04-05 13:00:00+00:00,1809.14,1786.13,-0.012718750345467988,-23.00999999999996,8,long_exit_signal,-0.012718750345467988,0.0059309948373258425,-0.012718750345467988,0.0,1815.45229761946,50.04651258773747,17.47915631688426,1809.14,1782.9212655246738,,long,1807.7339116916353,37.64995978418526,14.427628518559565,,,,flat
243,Short,2025-04-07 23:00:00+00:00,2025-04-08 02:00:00+00:00,1552.44,1588.95,-0.02351781711370493,-36.51000000000008,3,short_exit_signal,-0.02395412878644987,0.005616121572514121,0.0,-0.02351781711370493,1529.0744290508603,46.4587875517845,38.6733913428141,1552.44,1610.4500870142213,,short,1578.7063244065569,53.322674039243374,37.97208118810592,,,,flat
244,Short,2025-04-09 14:00:00+00:00,2025-04-09 17:00:00+00:00,1470.35,1631.82,-0.1098173904172477,-161.47000000000014,3,short_exit_signal,-0.09895086467870229,0.0,0.0,-0.1098173904172477,1456.784682290101,46.092690291562484,30.73095240259225,1470.35,1516.4464286038883,,short,1488.0778014890316,73.27782903274215,39.28751181796471,,,,flat
245,Long,2025-04-13 06:00:00+00:00,2025-04-13 13:00:00+00:00,1616.17,1573.46,-0.02642667541162136,-42.71000000000009,7,long_exit_signal,-0.02642667541162136,0.006249342581535311,-0.02642667541162136,0.0,1619.2489639902706,50.29481682370351,18.602497171509775,1616.17,1588.2662542427354,,long,1610.0896527665964,34.10865667515772,19.069310114849554,,,,flat
246,Long,2025-04-14 00:00:00+00:00,2025-04-15 02:00:00+00:00,1611.12,1631.08,0.01238889716470526,19.959999999999937,26,long_exit_signal,0.0,0.04175976960127126,0.01238889716470526,0.0,1613.1299999999997,52.05362017594239,25.538543506149843,1611.12,1572.8121847407751,,long,1627.7046717318017,49.47510650439464,22.396388611783465,1631.08,1664.674582917675,,short
247,Short,2025-04-15 02:00:00+00:00,2025-04-22 14:00:00+00:00,1631.08,1674.63,-0.026700100546876993,-43.550000000000125,180,short_exit_signal,-0.02600574455252813,0.05570154431657848,0.0,-0.026700100546876993,1627.7046717318017,49.47510650439464,22.396388611783465,1631.08,1664.674582917675,,short,1614.6221430729963,75.97682713608515,19.30006154410805,,,,flat
248,Short,2025-04-24 15:00:00+00:00,2025-04-25 12:00:00+00:00,1763.83,1772.0,-0.004631965665625515,-8.170000000000252,21,short_exit_signal,-0.014328264793486367,0.011492209497703243,0.0,-0.004631965665625515,1759.603256727943,49.9974728083762,19.68815281003232,1763.83,1793.3622292150485,,short,1771.939182821014,51.22184772035465,18.995768124770912,,,,flat
249,Long,2025-04-26 15:00:00+00:00,2025-04-28 00:00:00+00:00,1799.39,1772.79,-0.01478278750020845,-26.600000000000083,33,long_exit_signal,-0.01478278750020845,0.02329122647119286,-0.01478278750020845,0.0,1800.5897327056132,53.95105335001375,17.895110243026277,1799.39,1772.5473346354606,,long,1777.4333333333334,33.258134484465174,14.03758173738592,,,,flat
250,Long,2025-04-29 05:00:00+00:00,2025-04-30 05:00:00+00:00,1794.01,1805.27,0.0062764421603001,11.259999999999982,24,long_exit_signal,-0.0013712298147725566,0.020997653301821018,0.0062764421603001,0.0,1796.9287235659233,50.6137813511599,16.41733983550694,1794.01,1769.3839902467396,,long,1803.2255783550893,48.942246688966414,15.420273089263304,1805.27,1828.400409633895,,short
251,Short,2025-04-30 05:00:00+00:00,2025-05-01 10:00:00+00:00,1805.27,1847.0,-0.02311565582987596,-41.730000000000175,29,short_exit_signal,-0.0225933946940986,0.0374280230326296,0.0,-0.02311565582987596,1803.2255783550893,48.942246688966414,15.420273089263304,1805.27,1828.400409633895,,short,1819.478523085786,71.63138139248287,15.253188728469198,,,,flat
252,Short,2025-05-03 23:00:00+00:00,2025-05-04 05:00:00+00:00,1832.55,1844.99,-0.006788355024419657,-12.440000000000241,6,short_exit_signal,-0.0067425839706448665,0.0015357373178703781,0.0,-0.006788355024419657,1828.9120903534579,49.723292532632975,10.91774309868254,1832.55,1848.9266146480238,,short,1836.4483476420953,59.07497946695115,12.004148683054137,,,,flat
253,Short,2025-05-05 20:00:00+00:00,2025-05-05 22:00:00+00:00,1808.19,1825.33,-0.00947909235202049,-17.139999999999933,2,short_exit_signal,-0.009390082889121354,0.0,0.0,-0.00947909235202049,1807.457533131846,46.22258275145373,13.935502764776231,1808.19,1829.0932541471643,,short,1808.4817835723793,56.03642907970156,14.019795751261132,,,,flat
254,Long,2025-05-07 22:00:00+00:00,2025-05-15 17:00:00+00:00,1816.16,2570.58,0.415392916923619,754.42,187,long_exit_signal,-0.0033146859307550125,0.48386155404810127,0.415392916923619,0.0,1820.4142583928713,52.01433430600014,16.293072586419672,1816.16,1791.7203911203706,,long,2555.050163254501,49.87499839632653,41.73738334944763,2570.58,2633.1860750241713,,short
255,Short,2025-05-15 17:00:00+00:00,2025-05-16 11:00:00+00:00,2570.58,2620.0,-0.019225233215850235,-49.42000000000029,18,short_exit_signal,-0.020373165043215846,0.018458868695993225,0.0,-0.019225233215850235,2555.050163254501,49.87499839632653,41.73738334944763,2570.58,2633.1860750241713,,short,2590.6794264689665,59.950892938391185,34.40701214517091,,,,flat
256,Long,2025-05-16 18:00:00+00:00,2025-05-16 22:00:00+00:00,2585.4,2544.63,-0.0157693200278487,-40.770000000000024,4,long_exit_signal,-0.0157693200278487,0.002166009128181212,-0.0157693200278487,0.0,2591.434548829236,50.68067783903451,30.745601119762274,2585.4,2539.281598320357,,long,2587.948337983609,40.70029305544421,30.955510037003645,,,,flat
257,Long,2025-05-20 19:00:00+00:00,2025-05-24 11:00:00+00:00,2500.25,2562.14,0.02475352464753522,61.88999999999993,88,long_exit_signal,-0.011498850114988524,0.08826317368263159,0.02475352464753522,0.0,2513.0107499728633,50.98956199794457,35.846012271061866,2500.25,2446.4809815934073,,long,2546.749741217546,48.2600953274875,24.863780844882253,2562.14,2599.4356712673234,,short
258,Short,2025-05-24 11:00:00+00:00,2025-05-27 06:00:00+00:00,2562.14,2568.63,-0.002533038787888353,-6.490000000000265,67,short_exit_signal,-0.007614842358044882,0.034581061982636774,0.0,-0.002533038787888353,2546.749741217546,48.2600953274875,24.863780844882253,2562.14,2599.4356712673234,,short,2558.122102755893,57.18653345277186,24.525304730725757,,,,flat
259,Long,2025-05-28 07:00:00+00:00,2025-05-30 00:00:00+00:00,2635.35,2572.24,-0.02394748325649354,-63.11000000000025,41,long_exit_signal,-0.02394748325649354,0.05117346841975445,-0.02394748325649354,0.0,2638.7257902459824,50.394233977589174,22.8445612440023,2635.35,2601.0831581339967,,long,2590.7866666666664,30.265494285001722,34.39363992033786,,,,flat
260,Long,2025-06-03 22:00:00+00:00,2025-06-05 14:00:00+00:00,2603.42,2586.67,-0.0064338447119558495,-16.7500000000001,40,long_exit_signal,-0.0064338447119558495,0.024387152284302882,-0.0064338447119558495,0.0,2615.876223047307,51.52216667383215,25.053257297609846,2603.42,2565.8401140535852,,long,2603.783199788612,41.92308847714304,25.495381797384177,,,,flat
261,Short,2025-06-06 16:00:00+00:00,2025-06-07 22:00:00+00:00,2496.46,2534.32,-0.015165474311625404,-37.860000000000355,30,short_exit_signal,-0.01493891852646867,0.010659358009497355,0.0,-0.015165474311625404,2468.585542167613,49.761773568241516,29.730813144479033,2496.46,2541.0562197167187,,short,2499.474173032904,66.62960026480371,15.537512170606878,,,,flat
262,Short,2025-06-17 04:00:00+00:00,2025-06-20 05:00:00+00:00,2590.95,2514.69,0.02943321947548183,76.25999999999965,73,short_exit_signal,0.0,0.05312468245097035,0.0,0.02943321947548183,2581.899569588495,47.7912232871658,33.40801564665759,2590.95,2641.0620234699863,,short,2516.992473322406,50.079294773598576,17.366735993532448,2514.69,2488.6398960097013,,long
263,Long,2025-06-20 05:00:00+00:00,2025-06-20 14:00:00+00:00,2514.69,2488.74,-0.010319363420540961,-25.950000000000152,9,long_exit_signal,-0.010319363420540961,0.015087346750494168,-0.010319363420540961,0.0,2516.992473322406,50.079294773598576,17.366735993532448,2514.69,2488.6398960097013,,long,2531.651784177728,35.944861381849165,20.4713203754871,,,,flat
264,Long,2025-06-25 10:00:00+00:00,2025-06-25 14:00:00+00:00,2424.97,2431.45,0.0026721980065733675,6.480000000000218,4,long_exit_signal,0.0,0.003604168298989352,0.0026721980065733675,0.0,2437.3760994756085,50.14700297326799,24.235943281499008,2424.97,2388.6160850777514,,long,2431.859776831537,52.4617307435702,25.45329279630606,,,,flat
265,Long,2025-06-26 20:00:00+00:00,2025-06-26 21:00:00+00:00,2444.41,2412.8,-0.012931545853600568,-31.60999999999976,1,long_exit_signal,-0.012931545853600568,0.0,-0.012931545853600568,0.0,2455.683238649568,50.93580911749347,24.371969440009405,2444.41,2407.8520458399857,,long,2453.312069000507,40.66457592932786,26.376828765723022,,,,flat
266,Short,2025-06-28 08:00:00+00:00,2025-06-28 17:00:00+00:00,2423.27,2443.13,-0.008195537434953604,-19.860000000000017,9,short_exit_signal,-0.008128916594696167,0.0006111182224717293,0.0,-0.008195537434953604,2420.5765401680933,48.930765478111894,14.82761861567576,2423.27,2445.5114279235136,,short,2426.032638029306,61.34330070642406,12.777172528348403,,,,flat
267,Long,2025-06-29 02:00:00+00:00,2025-06-29 21:00:00+00:00,2431.05,2430.15,-0.0003702104029124076,-0.9000000000002085,19,long_exit_signal,-0.0017276485469243097,0.012245737438555393,-0.0003702104029124076,0.0,2432.2006269322105,50.44272716603941,11.131386522007432,2431.05,2414.352920216989,,long,2440.5730717496263,43.35487682912192,11.778360423977945,,,,flat
268,Long,2025-06-30 07:00:00+00:00,2025-06-30 09:00:00+00:00,2479.63,2450.53,-0.011735621846807764,-29.099999999999937,2,long_exit_signal,-0.011735621846807764,0.0,-0.011735621846807764,0.0,2491.5520904507716,54.544155432261284,18.864126699681016,2479.63,2451.3338099504786,,long,2486.0664350787897,44.73856327862047,19.522078633908627,,,,flat
269,Short,2025-07-02 12:00:00+00:00,2025-07-02 14:00:00+00:00,2437.34,2468.34,-0.012718783591948668,-31.000000000000167,2,short_exit_signal,-0.012559047781099841,0.0,0.0,-0.012718783591948668,2431.006074754637,49.725148106889364,17.008369193890427,2437.34,2462.852553790836,,short,2436.1062770784097,62.75199306834248,17.885787723303487,,,,flat
270,Long,2025-07-04 03:00:00+00:00,2025-07-04 07:00:00+00:00,2576.66,2533.85,-0.016614531991027137,-42.80999999999998,4,long_exit_signal,-0.016614531991027137,0.0,-0.016614531991027137,0.0,2583.310644329081,50.21100995859372,20.170217785967644,2576.66,2546.4046733210484,,long,2563.6195313759536,34.53064107008839,20.998098193071186,,,,flat
271,Short,2025-07-05 07:00:00+00:00,2025-07-06 13:00:00+00:00,2520.35,2557.39,-0.01469637153569936,-37.03999999999988,30,short_exit_signal,-0.014483516397577167,0.011441344548606569,0.0,-0.01469637153569936,2516.7938237549065,48.30309672428076,15.995784387113417,2520.35,2544.34367658067,,short,2527.388455991238,71.29293435181654,14.104556447136144,,,,flat
272,Long,2025-07-12 05:00:00+00:00,2025-07-12 15:00:00+00:00,2951.58,2914.83,-0.012450958469701012,-36.750000000000114,10,long_exit_signal,-0.012450958469701012,0.0078229287364735,-0.012450958469701012,0.0,2954.0109140622894,50.13815356641183,29.4137105784109,2951.58,2907.4594341323836,,long,2944.6938209778277,37.69837841197923,26.92670499550962,,,,flat
273,Long,2025-07-13 23:00:00+00:00,2025-07-15 03:00:00+00:00,2970.37,2950.9,-0.006554738971912499,-19.46999999999973,28,long_exit_signal,-0.006554738971912499,0.032204742170167444,-0.006554738971912499,0.0,2972.81328430602,51.31483991907144,24.77624679004039,2970.37,2933.205629814939,,long,2968.6369284043703,33.882408402958475,30.21798060525449,,,,flat
274,Long,2025-07-18 21:00:00+00:00,2025-07-22 17:00:00+00:00,3553.73,3699.11,0.04090912928106527,145.38000000000008,92,long_exit_signal,-0.00903276275912912,0.08070112248257466,0.04090912928106527,0.0,3593.3728537002444,50.55496900516664,53.50345885921955,3553.73,3473.474811711171,,long,3695.456362510291,47.34084685839738,48.768463333012285,3699.11,3772.2626949995188,,short
275,Short,2025-07-22 17:00:00+00:00,2025-07-24 15:00:00+00:00,3699.11,3730.46,-0.008475011556833945,-31.350000000000012,46,short_exit_signal,-0.012519987933828247,0.04396723976383732,0.0,-0.008475011556833945,3695.456362510291,47.34084685839738,48.768463333012285,3699.11,3772.2626949995188,,short,3637.0374826665834,62.802700043068334,51.968384932994,,,,flat
276,Long,2025-08-05 08:00:00+00:00,2025-08-05 14:00:00+00:00,3633.0,3576.34,-0.015595926231764312,-56.65999999999975,6,long_exit_signal,-0.015595926231764312,0.013190200935865759,-0.015595926231764312,0.0,3652.710043217125,50.079637551219456,31.97363298453601,3633.0,3585.039550523196,,long,3639.8253094867646,39.84726457366436,39.14534405339921,,,,flat
277,Long,2025-08-10 08:00:00+00:00,2025-08-18 19:00:00+00:00,4208.69,4353.36,0.034374116411519884,144.66999999999962,203,long_exit_signal,-0.010140922709916733,0.13503251605606503,0.034374116411519884,0.0,4241.144140277699,51.36090727142829,46.31961734961569,4208.69,4139.210573975576,,long,4317.805888160462,49.21217784196655,55.50654993057335,4353.36,4436.61982489586,,short
278,Short,2025-08-18 19:00:00+00:00,2025-08-21 10:00:00+00:00,4353.36,4290.0,0.014554275318374721,63.35999999999977,63,short_exit_signal,-0.0024449877750611915,0.06858716623219774,0.0,0.014554275318374721,4317.805888160462,49.21217784196655,55.50654993057335,4353.36,4436.61982489586,,short,4298.222596485556,51.55972144784381,46.641683607285835,4290.0,4220.037474589071,,long
279,Long,2025-08-21 10:00:00+00:00,2025-08-21 16:00:00+00:00,4290.0,4220.02,-0.016312354312354227,-69.97999999999963,6,long_exit_signal,-0.016312354312354227,0.0,-0.016312354312354227,0.0,4298.222596485556,51.55972144784381,46.641683607285835,4290.0,4220.037474589071,,long,4278.461779038648,40.53468087191852,49.09315460352402,,,,flat
280,Long,2025-08-24 11:00:00+00:00,2025-08-25 00:00:00+00:00,4745.95,4699.0,-0.009892645308104742,-46.9499999999997,13,long_exit_signal,-0.009892645308104742,0.03937883879939741,-0.009892645308104742,0.0,4769.0651244927785,50.36370950439426,34.196778121252784,4745.95,4694.654832818121,,long,4721.013333333333,38.84548955855393,63.58601139598695,,,,flat
281,Short,2025-08-26 13:00:00+00:00,2025-08-26 15:00:00+00:00,4478.42,4516.17,-0.008429312123472199,-37.75000000000037,2,short_exit_signal,-0.01579892358982138,0.0,0.0,-0.008429312123472199,4427.762482706059,49.53459259930921,62.67486027049609,4478.42,4572.432290405744,,short,4446.518147675119,53.30410378087194,66.59776217200944,,,,flat
282,Long,2025-08-27 20:00:00+00:00,2025-08-27 22:00:00+00:00,4592.87,4521.81,-0.015471807388408476,-71.05999999999963,2,long_exit_signal,-0.015471807388408476,0.0,-0.015471807388408476,0.0,4596.683444411542,51.306530207174696,56.981874411007276,4592.87,4507.397188383489,,long,4590.96555963108,41.28883439940417,58.677687629899104,,,,flat
283,Short,2025-08-28 13:00:00+00:00,2025-09-09 22:00:00+00:00,4572.84,4316.95,0.05595866026364371,255.89000000000053,297,short_exit_signal,0.0,0.07496326943193976,0.0,0.05595866026364371,4565.571755029451,49.884160403383916,44.27273744611227,4572.84,4639.249106169169,,short,4321.850279881493,51.78752557923292,26.717573780595608,4316.95,4276.8736393291065,,long
284,Long,2025-09-09 22:00:00+00:00,2025-09-10 04:00:00+00:00,4316.95,4310.32,-0.001535806530073347,-6.630000000000135,6,long_exit_signal,-0.007632703644934513,0.0004378091013332863,-0.001535806530073347,0.0,4321.850279881493,51.78752557923292,26.717573780595608,4316.95,4276.8736393291065,,long,4306.064413018611,49.988877447976435,24.84263216516169,4310.32,4347.583948247742,,short
285,Short,2025-09-10 04:00:00+00:00,2025-09-10 12:00:00+00:00,4310.32,4369.27,-0.013676478776518008,-58.9500000000011,8,short_exit_signal,-0.01349195632222333,0.0009265430192297863,0.0,-0.013676478776518008,4306.064413018611,49.988877447976435,24.84263216516169,4310.32,4347.583948247742,,short,4332.057868701269,67.32616411117036,25.469047908060357,,,,flat
286,Long,2025-09-10 21:00:00+00:00,2025-09-16 23:00:00+00:00,4347.72,4499.41,0.03488955130505178,151.68999999999974,146,long_exit_signal,-0.00085562087714941,0.09361918430809713,0.03488955130505178,0.0,4360.551952757935,52.028276044339776,33.902396012621296,4347.72,4296.866405981068,,long,4484.492705155057,48.97462809520883,29.799895621131764,4499.41,4544.109843431697,,short
287,Short,2025-09-16 23:00:00+00:00,2025-09-17 02:00:00+00:00,4499.41,4528.24,-0.00640750676199775,-28.830000000000297,3,short_exit_signal,-0.00636671201173078,0.0,0.0,-0.00640750676199775,4484.492705155057,48.97462809520883,29.799895621131764,4499.41,4544.109843431697,,short,4519.69419056262,57.28663693646713,29.8528610348493,,,,flat
288,Short,2025-09-20 23:00:00+00:00,2025-09-27 20:00:00+00:00,4478.27,4005.2,0.10563677491531343,473.0700000000007,165,short_exit_signal,-0.0037839689630010387,0.1671127558931993,0.0,0.10563677491531343,4477.994937743235,47.735551594723475,17.653850686776078,4478.27,4504.750776030164,,short,4006.027688203937,51.052226140383524,23.971316117972087,4005.2,3969.2430258230415,,long
289,Long,2025-09-27 20:00:00+00:00,2025-09-28 12:00:00+00:00,4005.2,3976.0,-0.007290522320982706,-29.199999999999935,16,long_exit_signal,-0.007290522320982706,0.003944871666833105,-0.007290522320982706,0.0,4006.027688203937,51.052226140383524,23.971316117972087,4005.2,3969.2430258230415,,long,3997.9020999937934,38.22389587855387,19.583781030305076,,,,flat
290,Long,2025-09-30 11:00:00+00:00,2025-09-30 14:00:00+00:00,4162.78,4147.05,-0.003778724794488153,-15.729999999999393,3,long_exit_signal,-0.003778724794488153,0.0,-0.003778724794488153,0.0,4182.1370805282495,50.212564884203765,29.206218538207644,4162.78,4118.970672192689,,long,4172.965544425528,45.4684819959647,30.08680106721653,,,,flat
291,Short,2025-10-08 20:00:00+00:00,2025-10-20 20:00:00+00:00,4501.44,3996.77,0.11211301272481689,504.6699999999997,288,short_exit_signal,-0.004938348018692418,0.21867055794549128,0.0,0.11211301272481689,4478.4328380306015,49.51191550202439,41.793273390142545,4501.44,4564.129910085214,,short,4001.1840650116806,50.969590653275205,37.64814903510812,3996.77,3940.2977764473376,,long
292,Long,2025-10-20 20:00:00+00:00,2025-10-21 01:00:00+00:00,3996.77,3946.56,-0.012562644335300743,-50.20999999999995,5,long_exit_signal,-0.012562644335300743,0.0,-0.012562644335300743,0.0,4001.1840650116806,50.969590653275205,37.64814903510812,3996.77,3940.2977764473376,,long,3957.7143975198355,40.715808212655176,34.5343415312303,,,,flat
293,Long,2025-10-24 18:00:00+00:00,2025-10-28 14:00:00+00:00,3909.88,4117.29,0.053047663866921724,207.4099999999999,92,long_exit_signal,0.0,0.08272376645830559,0.053047663866921724,0.0,3932.047561921749,50.78154148180807,40.27815199780976,3909.88,3849.4627720032854,,long,4113.882354800329,48.34848364483126,38.230233568587245,4117.29,4174.635350352881,,short
294,Short,2025-10-28 14:00:00+00:00,2025-11-08 21:00:00+00:00,4117.29,3404.18,0.17319887595967254,713.1100000000001,271,short_exit_signal,-0.0050745597819389365,0.2820457730032695,0.0,0.17319887595967254,4113.882354800329,48.34848364483126,38.230233568587245,4117.29,4174.635350352881,,short,3416.5854064971672,50.922356541983376,33.525249406655355,3404.18,3353.892125890017,,long
295,Long,2025-11-08 21:00:00+00:00,2025-11-13 16:00:00+00:00,3404.18,3326.74,-0.022748503310635715,-77.43999999999988,115,long_exit_signal,-0.022748503310635715,0.06755224459341158,-0.022748503310635715,0.0,3416.5854064971672,50.922356541983376,33.525249406655355,3404.18,3353.892125890017,,long,3450.9786306692117,29.515081211593923,51.94048414080565,,,,flat
