time,open,high,low,close,EMA,LUCID Connector,Internal Higher High,Internal Lower High,Internal Lower Low,Internal Higher Low,Premium Bottom,Equilibrium Top,Equilibrium Bottom,Discount Top,Liquidity Grabs (Open),Liquidity Grabs (High,Liquidity Grabs (Low),Liquidity Grabs (Close),Custom Alert Condition Highlighter,Alert Scripting Condition Highlighter,@valuewhen,LUCID Connector,HyperWave,HWO Up,Oversold HWO Up,HWO Down,Overbought HWO Down,Reversal Up +,Reversal Up -,Reversal Down +,Reversal Down -,Money Flow,Bullish Overflow,Bearish Overflow,Upper Money Flow Threshold,Lower Money Flow Threshold,Upper Confluence Value,Lower Confluence Value,Upper Confluence Zone,Lower Confluence Zone,Confluence Meter Value,Custom Alert Condition Highlighter,Alert Scripting Condition Highlighter,@valuewhen,ATR,Histogram,MACD,Signal
1749686400,108645.7,108827.6,105661.4,105663.8,97275.1033960684,131074,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1075970050,62.75804295581423,NaN,NaN,68.36223875004218,NaN,NaN,NaN,NaN,NaN,54.56878034335413,50,50,60.51024001554035,44.402889187689674,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2909.4540910878895,-112.17022860858447,1212.8502559707413,1325.0204845793257
1749772800,105663.8,106188,102640,106066.1,97430.69625631497,8650754,NaN,NaN,NaN,102640,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228232,54.05096484876052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.64687631224284,50,50,60.48092319702386,44.45410912331244,1,0,105,-5,57.142857142857146,NaN,NaN,NaN,2955.06451315304,-205.69462422386778,1067.9022042994911,1273.596828523359
1749859200,106066.1,106219.2,104305.7,105410.9,97571.938800451,16386,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17959052,49.06817929137716,NaN,NaN,NaN,NaN,NaN,-10,NaN,NaN,53.67693548657475,50,50,60.446903258471615,44.50022325512875,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2880.6670479278228,-306.95552394157676,889.902423596388,1196.8579475379647
1749945600,105410.9,106140,104500,105579.9,97713.67262699168,2,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,45.2774731588263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.033653293670355,50,50,60.41483700864761,44.54789040532146,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2792.047973075835,-354.4591186125049,753.7840492723335,1108.2431678848384
1750032000,105580,108974.7,104972.2,106803.8,97874.55983713342,61442,NaN,108974.7,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,45.70638445925681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.263366795916006,50,50,60.38907965758395,44.60146778727443,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2878.508832141847,-297.6493214112718,736.1815161207487,1033.8308375320205
1750118400,106806,107761.7,103368.1,104564,97992.95700815761,8391682,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,44.092820409214504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.09414487262195,50,50,60.36260498365914,44.65393117270117,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2986.729629846,-398.80281366728104,535.3273204479192,934.1301341152002
1750204800,104565.1,105544.2,103500,104890.1,98115.03033544685,66,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,39.49927475966501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.93309243598024,50,50,60.34045742092074,44.710326979017566,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2919.4060848569998,-429.00330641375695,397.87600109800405,826.879307511761
1750291200,104890,105225.8,103920.1,104652.4,98230.73599322655,2,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,36.96365435354802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.549064559600176,50,50,60.316500456614136,44.76452066692048,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2804.1413645100706,-448.15128746860717,266.690198176002,714.8414856446092
1750377600,104652.1,106520,102340.7,103304.6,98320.53889600131,33603594,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,103304.6,103304.6,102340.7,102340.7,NaN,NaN,NaN,1179660,32.3718034374501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.2250396325159,50,50,60.29104315249364,44.81682326174846,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2902.3669813307797,-529.1905606785951,53.35328479636519,582.5438454749603
1750464000,103304.6,103991.6,100866,102124.4,98387.86387129332,550863110146,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,25.703502544681612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.92087654342922,50,50,60.26419231944832,44.867343528156866,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2918.3121969500103,-632.8719113772679,-208.5460437466245,424.32586763064336
1750550400,102126.3,103396.6,98188.4,100949.2,98433.19725410228,538968098,NaN,NaN,98188.4,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72482828,19.52364506368001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.78021393168316,50,50,60.2317724275095,44.911907880174496,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,3081.8756114535818,-743.548198445025,-505.10938042563794,238.43881801938707
1750636800,100948.1,106052.1,99636.6,105356,98555.72473633057,138412034,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148663308,28.36437234579836,24.530506651386663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.96380967449641,50,50,60.20043261374443,44.95716738914611,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,3319.9916392068976,-494.8820460837056,-380.1637395852449,114.71830649846066
1750723200,105355.9,106290.8,104625.1,106094.1,98689.14730736896,17317906,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,45.56606247637731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.14964686312495,50,50,60.170178684991335,45.003129786516,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,3201.8279506921194,-267.0224318767698,-219.0597333475016,47.96269852926821
1750809600,106094.2,108130,105820.1,107335.5,98842.18009838897,16781314,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35782658,56.15042095260152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.316605829416524,50,50,60.14091082071346,45.0496971667305,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3138.1188113569674,-31.4207018575029,8.686821207389585,40.10752306489248
1750896000,107335.6,108290,106546.8,106962.8,98985.9078842582,17305602,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,62.59970285255512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.49306958027532,50,50,60.10767161451127,45.09191402879823,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3038.481753402898,93.74652732941948,157.29068222666683,63.54415489724735
1750982400,106962.9,107742,106377,107054,99128.7059748023,16814082,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,65.55778100245158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.877729580731064,50,50,60.076521904342364,45.13584310655789,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2918.9473424455477,172.5254248296822,279.2009359343501,106.67551110466792
1751068800,107054.5,107552.4,106806.4,107302.7,99273.37843542527,16781314,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228802,67.91319134954195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110,54.1218341468365,50,50,60.046748465554835,45.18077306175928,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2763.7368179851514,227.75735644693327,391.3722066633345,163.61485021640124
1751155200,107302.7,108539,107169.2,108361.5,99434.23014453279,16843778,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,71.39571471915099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.26094210483338,50,50,60.01781943375123,45.22617390697465,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2664.1699024147833,316.514741280208,559.2582768166612,242.74353553645324
1751241600,108361.5,108800,106736.9,107140,99570.6154517092,16781314,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,72.99523851813696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.42696716674289,50,50,59.984865172416185,45.26717787327349,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2621.2363379565845,275.38760199259633,586.9780380271986,311.5904360346023
1751328000,107140.1,107547.9,105239.2,105688.1,99678.88951451081,1213442,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1075970050,63.248084566314795,NaN,NaN,69.21301260120093,NaN,NaN,NaN,NaN,NaN,52.875155719424015,50,50,59.949316625151226,45.30521776250424,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2598.9123138168284,139.6760580745066,486.18550862773554,346.50945055322893
1751414400,105688.1,109750,105100,108838.9,99841.0135939,16777222,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,109750,109750,108838.9,108838.9,NaN,NaN,NaN,2228226,61.660142799215265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.421481867517045,50,50,59.91667745136306,45.345799083029306,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2745.4185771156262,245.2102763869828,653.0222960369574,407.8120196499746
1751500800,108838.9,110529,108526.1,109593.4,100013.62220285753,8798510514178,110529,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2149711874,68.13175268714592,64.34666001755868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.69941214506951,50,50,59.89059112483159,45.39256714833951,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2692.381535893081,342.9352350204414,836.4810634255264,493.545828405085
1751587200,109593.5,109777.8,107255.7,107985.4,100154.71561519633,16838658,NaN,NaN,NaN,107255.7,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,68.25150855209878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.557369114945786,50,50,59.86892501478216,45.44339115817254,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2680.218569043576,279.09174762468217,842.4105129359377,563.3187653112556
